date,campaign_name,channel,ad_type,impressions,clicks,conversions,cost,revenue,ctr,conversion_rate,cpc,cpa,roas
2024-08-10,Google_Search,Instagram,Native,227936,5100,135,3406.39,64700.34,2.24,2.66,0.67,25.23,18.99
2024-08-10,Holiday_Campaign,Google Ads,Video,173525,7409,109,1808.3,50755.98,4.27,1.48,0.24,16.59,28.07
2024-08-11,Google_Search,Google Ads,Video,88557,2551,38,2133.27,4157.01,2.88,1.53,0.84,56.14,1.95
2024-08-11,Summer_Sale_2024,TikTok,Video,109420,3029,71,1180.68,5234.85,2.77,2.37,0.39,16.63,4.43
2024-08-11,Retargeting_Campaign,Instagram,Shopping,91554,1610,65,776.99,17393.63,1.76,4.09,0.48,11.95,22.39
2024-08-11,Brand_Awareness,LinkedIn,Shopping,159969,1849,41,3509.79,20105.32,1.16,2.25,1.9,85.6,5.73
2024-08-11,Holiday_Campaign,Google Ads,Video,167601,7570,116,2178.55,11285.37,4.52,1.53,0.29,18.78,5.18
2024-08-11,Black_Friday_2024,Facebook,Native,151172,1897,55,2239.57,7730.82,1.26,2.94,1.18,40.72,3.45
2024-08-12,Retargeting_Campaign,Facebook,Display,395636,7459,98,3622.33,28101.65,1.89,1.32,0.49,36.96,7.76
2024-08-12,Email_Newsletter,LinkedIn,Display,272134,5090,62,4894.63,24725.88,1.87,1.22,0.96,78.95,5.05
2024-08-12,Holiday_Campaign,LinkedIn,Display,85767,1926,78,2074.34,14926.41,2.25,4.08,1.08,26.59,7.2
2024-08-12,Holiday_Campaign,TikTok,Display,536087,8373,371,3165.54,44616.26,1.56,4.44,0.38,8.53,14.09
2024-08-12,Black_Friday_2024,Email,Shopping,136114,1996,86,2142.9,17524.65,1.47,4.32,1.07,24.92,8.18
2024-08-13,Social_Media_Ads,Facebook,Native,288904,8149,242,1881.02,108955.75,2.82,2.97,0.23,7.77,57.92
2024-08-13,Brand_Awareness,TikTok,Video,156613,7700,188,2192.14,28061.92,4.92,2.45,0.28,11.66,12.8
2024-08-13,Brand_Awareness,LinkedIn,Shopping,111433,2710,63,2700.96,24521.13,2.43,2.36,1.0,42.87,9.08
2024-08-13,Email_Newsletter,LinkedIn,Video,174327,6695,297,3089.06,135198.05,3.84,4.45,0.46,10.4,43.77
2024-08-13,Social_Media_Ads,Email,Display,227433,4514,123,699.75,36360.12,1.98,2.75,0.16,5.69,51.96
2024-08-14,Brand_Awareness,Facebook,Native,84495,1311,64,716.82,22157.97,1.55,4.91,0.55,11.2,30.91
2024-08-14,Black_Friday_2024,Twitter,Search,56998,3761,120,637.15,46298.64,6.6,3.2,0.17,5.31,72.67
2024-08-14,Social_Media_Ads,Twitter,Search,85843,3728,98,339.21,28603.98,4.34,2.63,0.09,3.46,84.33
2024-08-14,Summer_Sale_2024,Email,Shopping,126634,2167,28,1439.36,5856.41,1.71,1.31,0.66,51.41,4.07
2024-08-14,Summer_Sale_2024,LinkedIn,Display,159250,2043,80,4263.23,20230.2,1.28,3.92,2.09,53.29,4.75
2024-08-14,Summer_Sale_2024,TikTok,Shopping,245282,6379,285,1442.55,122045.55,2.6,4.47,0.23,5.06,84.6
2024-08-15,Brand_Awareness,LinkedIn,Shopping,149006,2669,109,4413.02,13745.06,1.79,4.11,1.65,40.49,3.11
2024-08-15,Email_Newsletter,TikTok,Shopping,502806,8243,268,3555.39,96760.13,1.64,3.26,0.43,13.27,27.22
2024-08-15,Holiday_Campaign,TikTok,Native,319141,9472,326,1946.34,94099.05,2.97,3.45,0.21,5.97,48.35
2024-08-16,Holiday_Campaign,Twitter,Search,72794,5491,55,1097.3,16517.35,7.54,1.01,0.2,19.95,15.05
2024-08-16,Brand_Awareness,Facebook,Native,34359,847,26,499.95,9997.17,2.47,3.07,0.59,19.23,20.0
2024-08-16,Brand_Awareness,Instagram,Display,85788,2026,39,972.36,7568.54,2.36,1.95,0.48,24.93,7.78
2024-08-16,Email_Newsletter,Email,Shopping,421399,10044,475,3743.04,209685.71,2.38,4.73,0.37,7.88,56.02
2024-08-17,Product_Launch_Q1,LinkedIn,Display,210097,3556,109,3257.09,26745.71,1.69,3.08,0.92,29.88,8.21
2024-08-17,Retargeting_Campaign,Twitter,Display,312066,9268,368,4852.02,102511.37,2.97,3.97,0.52,13.18,21.13
2024-08-17,Google_Search,Twitter,Native,252347,5898,229,3704.74,101327.34,2.34,3.89,0.63,16.18,27.35
2024-08-17,Product_Launch_Q1,TikTok,Display,259945,4121,204,2867.98,82312.38,1.59,4.95,0.7,14.06,28.7
2024-08-17,Black_Friday_2024,Email,Native,122043,1248,35,1856.33,7154.0,1.02,2.86,1.49,53.04,3.85
2024-08-18,Email_Newsletter,Google Ads,Search,236445,13327,157,3874.61,43181.39,5.64,1.18,0.29,24.68,11.14
2024-08-18,Google_Search,Instagram,Search,337468,16771,376,4600.33,155724.77,4.97,2.24,0.27,12.23,33.85
2024-08-18,Product_Launch_Q1,Email,Shopping,210168,5671,58,3614.87,15946.63,2.7,1.04,0.64,62.33,4.41
2024-08-18,Email_Newsletter,Facebook,Search,468970,24092,476,4896.41,204933.99,5.14,1.98,0.2,10.29,41.85
2024-08-18,Summer_Sale_2024,Twitter,Search,228618,7523,228,4151.09,54530.36,3.29,3.04,0.55,18.21,13.14
2024-08-19,Black_Friday_2024,Email,Shopping,198006,2155,45,3583.09,9721.43,1.09,2.1,1.66,79.62,2.71
2024-08-19,Social_Media_Ads,Email,Search,424990,23744,241,1947.11,41380.29,5.59,1.02,0.08,8.08,21.25
2024-08-19,Social_Media_Ads,Google Ads,Search,101265,4302,185,1143.98,58133.35,4.25,4.31,0.27,6.18,50.82
2024-08-20,Black_Friday_2024,Facebook,Shopping,479991,7873,343,3120.14,29771.69,1.64,4.36,0.4,9.1,9.54
2024-08-20,Social_Media_Ads,Facebook,Video,331951,11712,359,2059.15,79029.84,3.53,3.07,0.18,5.74,38.38
2024-08-20,Product_Launch_Q1,Facebook,Display,131195,2263,92,1461.51,33268.86,1.73,4.08,0.65,15.89,22.76
2024-08-20,Summer_Sale_2024,Facebook,Shopping,145256,3584,62,979.19,6514.88,2.47,1.73,0.27,15.79,6.65
2024-08-20,Product_Launch_Q1,Google Ads,Video,57585,1646,39,966.36,14485.47,2.86,2.42,0.59,24.78,14.99
2024-08-20,Social_Media_Ads,LinkedIn,Display,167569,2885,78,3821.93,28597.16,1.72,2.73,1.32,49.0,7.48
2024-08-20,Google_Search,LinkedIn,Video,206052,8261,130,3029.89,22636.77,4.01,1.58,0.37,23.31,7.47
2024-08-21,Google_Search,Instagram,Native,222393,3522,89,3101.71,23151.99,1.58,2.54,0.88,34.85,7.46
2024-08-21,Holiday_Campaign,TikTok,Video,668791,29419,1379,4141.0,421317.44,4.4,4.69,0.14,3.0,101.74
2024-08-21,Summer_Sale_2024,Twitter,Display,417844,5173,208,2239.86,47188.24,1.24,4.02,0.43,10.77,21.07
2024-08-21,Email_Newsletter,LinkedIn,Native,156392,2902,76,3004.23,14433.6,1.86,2.64,1.04,39.53,4.8
2024-08-22,Google_Search,Google Ads,Shopping,107465,1169,35,2893.58,15155.38,1.09,3.03,2.48,82.67,5.24
2024-08-22,Retargeting_Campaign,Email,Display,77869,905,31,1451.39,8627.97,1.16,3.43,1.6,46.82,5.94
2024-08-22,Product_Launch_Q1,Instagram,Native,335221,8382,377,4754.28,145344.71,2.5,4.51,0.57,12.61,30.57
2024-08-22,Black_Friday_2024,Instagram,Display,484945,9281,296,3355.71,75898.25,1.91,3.2,0.36,11.34,22.62
2024-08-22,Email_Newsletter,Facebook,Native,290917,8097,402,3314.89,122707.3,2.78,4.97,0.41,8.25,37.02
2024-08-22,Google_Search,LinkedIn,Video,39306,1404,69,796.29,34220.76,3.57,4.93,0.57,11.54,42.98
2024-08-23,Retargeting_Campaign,LinkedIn,Search,217211,16648,183,2322.15,36342.75,7.66,1.1,0.14,12.69,15.65
2024-08-23,Summer_Sale_2024,TikTok,Video,383478,14810,269,4798.32,53896.13,3.86,1.82,0.32,17.84,11.23
2024-08-23,Black_Friday_2024,TikTok,Native,793880,9579,183,4120.53,67953.4,1.21,1.92,0.43,22.52,16.49
2024-08-23,Brand_Awareness,Facebook,Display,497399,11899,195,4989.43,92190.43,2.39,1.64,0.42,25.59,18.48
2024-08-24,Summer_Sale_2024,Twitter,Search,161441,7227,236,2823.39,18857.71,4.48,3.27,0.39,11.96,6.68
2024-08-24,Social_Media_Ads,TikTok,Display,241448,6003,294,2369.83,39326.74,2.49,4.9,0.39,8.06,16.59
2024-08-24,Holiday_Campaign,LinkedIn,Shopping,51342,719,15,1088.68,6401.28,1.4,2.18,1.51,72.58,5.88
2024-08-24,Google_Search,LinkedIn,Search,228347,13290,542,4485.86,85456.86,5.82,4.08,0.34,8.28,19.05
2024-08-24,Black_Friday_2024,Twitter,Video,247586,7193,281,4008.53,41109.49,2.91,3.91,0.56,14.27,10.26
2024-08-24,Summer_Sale_2024,Google Ads,Video,75761,2865,76,1060.98,24156.04,3.78,2.66,0.37,13.96,22.77
2024-08-24,Social_Media_Ads,LinkedIn,Shopping,235226,6094,273,4394.31,117635.08,2.59,4.48,0.72,16.1,26.77
2024-08-25,Holiday_Campaign,Email,Display,917666,22193,1045,4589.12,269884.42,2.42,4.71,0.21,4.39,58.81
2024-08-25,Google_Search,Google Ads,Search,97275,6558,185,2807.31,12104.76,6.74,2.83,0.43,15.17,4.31
2024-08-25,Social_Media_Ads,LinkedIn,Search,85332,2644,85,1345.97,15315.51,3.1,3.23,0.51,15.83,11.38
2024-08-26,Google_Search,Facebook,Shopping,301854,8927,348,1794.36,61300.34,2.96,3.9,0.2,5.16,34.16
2024-08-26,Email_Newsletter,Twitter,Shopping,282875,6558,164,4745.63,40254.77,2.32,2.51,0.72,28.94,8.48
2024-08-26,Google_Search,LinkedIn,Native,186332,3345,126,3120.66,45668.74,1.8,3.78,0.93,24.77,14.63
2024-08-26,Summer_Sale_2024,Email,Display,142258,4006,172,2797.82,11257.49,2.82,4.3,0.7,16.27,4.02
2024-08-27,Black_Friday_2024,LinkedIn,Display,19068,296,6,445.97,1212.07,1.56,2.24,1.51,74.33,2.72
2024-08-27,Black_Friday_2024,LinkedIn,Shopping,146494,2911,80,3915.39,34157.32,1.99,2.76,1.35,48.94,8.72
2024-08-27,Black_Friday_2024,Twitter,Display,38288,594,21,705.77,7752.98,1.55,3.67,1.19,33.61,10.99
2024-08-27,Product_Launch_Q1,LinkedIn,Shopping,65923,890,39,1590.46,5861.81,1.35,4.43,1.79,40.78,3.69
2024-08-27,Holiday_Campaign,Twitter,Video,196180,9684,194,1406.63,60188.12,4.94,2.01,0.15,7.25,42.79
2024-08-27,Google_Search,Google Ads,Native,11062,144,4,305.67,1354.03,1.31,3.35,2.12,76.42,4.43
2024-08-27,Brand_Awareness,Email,Video,196159,9377,310,3693.89,67103.67,4.78,3.31,0.39,11.92,18.17
2024-08-28,Product_Launch_Q1,TikTok,Shopping,559372,6594,171,3556.15,14503.13,1.18,2.59,0.54,20.8,4.08
2024-08-28,Summer_Sale_2024,Google Ads,Video,269182,11105,225,4912.23,54228.33,4.13,2.03,0.44,21.83,11.04
2024-08-28,Google_Search,Instagram,Search,670297,31995,579,4258.13,260909.44,4.77,1.81,0.13,7.35,61.27
2024-08-28,Social_Media_Ads,Google Ads,Display,124348,3516,77,2860.22,4323.84,2.83,2.21,0.81,37.15,1.51
2024-08-28,Email_Newsletter,Instagram,Search,894810,50497,1170,4877.53,113966.9,5.64,2.32,0.1,4.17,23.37
2024-08-28,Black_Friday_2024,LinkedIn,Search,157645,4959,164,3241.7,25321.79,3.15,3.32,0.65,19.77,7.81
2024-08-29,Social_Media_Ads,LinkedIn,Shopping,132387,2475,76,3583.28,29326.28,1.87,3.09,1.45,47.15,8.18
2024-08-29,Google_Search,TikTok,Display,162683,4537,162,2133.53,36778.52,2.79,3.58,0.47,13.17,17.24
2024-08-29,Brand_Awareness,Twitter,Display,279107,3207,45,976.33,6819.6,1.15,1.43,0.3,21.7,6.98
2024-08-29,Social_Media_Ads,Email,Display,148547,2965,119,2966.66,21608.1,2.0,4.03,1.0,24.93,7.28
2024-08-29,Brand_Awareness,Email,Video,312480,9474,146,4835.09,38985.83,3.03,1.54,0.51,33.12,8.06
2024-08-30,Social_Media_Ads,Instagram,Native,453727,8647,305,2552.08,47186.42,1.91,3.53,0.3,8.37,18.49
2024-08-30,Social_Media_Ads,Google Ads,Shopping,20206,203,8,451.27,1275.23,1.01,4.17,2.22,56.41,2.83
2024-08-30,Black_Friday_2024,TikTok,Search,501658,22185,701,3841.41,181103.52,4.42,3.16,0.17,5.48,47.15
2024-08-30,Brand_Awareness,LinkedIn,Shopping,117474,2445,42,1390.64,9917.54,2.08,1.74,0.57,33.11,7.13
2024-08-30,Black_Friday_2024,TikTok,Video,381270,8403,150,4515.35,70980.45,2.2,1.79,0.54,30.1,15.72
2024-08-30,Holiday_Campaign,LinkedIn,Shopping,263655,7321,210,3314.09,24929.61,2.78,2.87,0.45,15.78,7.52
2024-08-31,Google_Search,Facebook,Search,344332,11532,199,3695.76,23503.7,3.35,1.73,0.32,18.57,6.36
2024-08-31,Black_Friday_2024,Email,Native,36645,493,19,641.39,1314.1,1.35,3.88,1.3,33.76,2.05
2024-08-31,Email_Newsletter,Instagram,Shopping,116434,1747,58,1603.72,12517.7,1.5,3.36,0.92,27.65,7.81
2024-08-31,Holiday_Campaign,TikTok,Display,256493,5682,226,1920.78,65848.19,2.22,3.98,0.34,8.5,34.28
2024-08-31,Black_Friday_2024,Email,Video,131207,4926,87,2167.88,39222.93,3.76,1.78,0.44,24.92,18.09
2024-09-01,Brand_Awareness,TikTok,Search,166018,12706,164,1416.81,42349.53,7.65,1.3,0.11,8.64,29.89
2024-09-01,Email_Newsletter,LinkedIn,Native,78315,2307,87,1843.61,38991.66,2.95,3.78,0.8,21.19,21.15
2024-09-01,Email_Newsletter,Email,Display,55225,1223,50,988.82,7514.35,2.22,4.17,0.81,19.78,7.6
2024-09-01,Black_Friday_2024,Google Ads,Display,17808,518,22,497.07,5428.09,2.91,4.43,0.96,22.59,10.92
2024-09-01,Holiday_Campaign,Twitter,Native,311962,5750,156,3224.33,60069.32,1.84,2.72,0.56,20.67,18.63
2024-09-01,Black_Friday_2024,Facebook,Shopping,280467,6198,248,3793.93,99020.6,2.21,4.0,0.61,15.3,26.1
2024-09-02,Brand_Awareness,Facebook,Native,322850,6648,74,4588.91,4336.26,2.06,1.13,0.69,62.01,0.94
2024-09-02,Email_Newsletter,Facebook,Video,199772,6811,140,1753.07,44196.09,3.41,2.06,0.26,12.52,25.21
2024-09-02,Retargeting_Campaign,Google Ads,Shopping,164976,3565,71,4232.74,31061.32,2.16,2.01,1.19,59.62,7.34
2024-09-03,Summer_Sale_2024,LinkedIn,Shopping,93930,1195,12,1172.16,3585.67,1.27,1.09,0.98,97.68,3.06
2024-09-03,Email_Newsletter,Google Ads,Display,104090,2903,71,2326.97,30020.15,2.79,2.46,0.8,32.77,12.9
2024-09-03,Black_Friday_2024,Google Ads,Search,37904,2110,75,622.72,35917.53,5.57,3.6,0.3,8.3,57.68
2024-09-03,Retargeting_Campaign,LinkedIn,Native,63190,1200,49,1591.29,21998.9,1.9,4.11,1.33,32.48,13.82
2024-09-03,Google_Search,Twitter,Display,174085,3259,148,1305.81,45993.62,1.87,4.57,0.4,8.82,35.22
2024-09-03,Black_Friday_2024,TikTok,Search,206816,13214,622,2758.48,193929.27,6.39,4.71,0.21,4.43,70.3
2024-09-03,Retargeting_Campaign,Email,Display,34781,772,29,567.08,4862.6,2.22,3.86,0.73,19.55,8.57
2024-09-04,Email_Newsletter,Facebook,Search,165528,9058,440,2112.06,56614.95,5.47,4.86,0.23,4.8,26.81
2024-09-04,Email_Newsletter,Email,Shopping,90692,1790,29,1308.98,7644.77,1.97,1.65,0.73,45.14,5.84
2024-09-04,Black_Friday_2024,Email,Display,439583,5860,239,1752.87,110974.7,1.33,4.09,0.3,7.33,63.31
2024-09-04,Retargeting_Campaign,Facebook,Display,463547,4966,92,4903.84,22581.33,1.07,1.85,0.99,53.3,4.6
2024-09-04,Google_Search,Instagram,Native,86776,1953,46,1092.97,17281.66,2.25,2.36,0.56,23.76,15.81
2024-09-05,Summer_Sale_2024,Twitter,Native,26264,752,31,148.04,4844.48,2.86,4.18,0.2,4.78,32.72
2024-09-05,Product_Launch_Q1,Google Ads,Video,249330,7762,361,3375.56,138054.72,3.11,4.65,0.43,9.35,40.9
2024-09-05,Black_Friday_2024,Facebook,Shopping,245640,4955,196,2863.04,74426.58,2.02,3.96,0.58,14.61,26.0
2024-09-05,Holiday_Campaign,LinkedIn,Native,141425,1604,42,3195.69,19087.11,1.13,2.64,1.99,76.09,5.97
2024-09-05,Product_Launch_Q1,Google Ads,Search,301842,14710,254,3932.83,87239.16,4.87,1.73,0.27,15.48,22.18
2024-09-05,Holiday_Campaign,Email,Shopping,251287,3011,45,4430.45,20670.85,1.2,1.5,1.47,98.45,4.67
2024-09-06,Email_Newsletter,Email,Display,200325,2775,105,1150.86,48658.34,1.39,3.82,0.41,10.96,42.28
2024-09-06,Google_Search,Instagram,Search,223234,13619,452,2296.19,219587.36,6.1,3.32,0.17,5.08,95.63
2024-09-06,Holiday_Campaign,TikTok,Display,683198,16262,348,4195.25,138511.84,2.38,2.14,0.26,12.06,33.02
2024-09-06,Summer_Sale_2024,LinkedIn,Native,189170,5499,58,1973.13,6953.07,2.91,1.06,0.36,34.02,3.52
2024-09-06,Retargeting_Campaign,Email,Search,212185,8984,198,3266.14,31275.35,4.23,2.2,0.36,16.5,9.58
2024-09-06,Google_Search,Google Ads,Search,135731,8115,132,3930.79,10486.71,5.98,1.63,0.48,29.78,2.67
2024-09-07,Retargeting_Campaign,LinkedIn,Video,68808,2182,70,1264.6,6436.14,3.17,3.22,0.58,18.07,5.09
2024-09-07,Social_Media_Ads,TikTok,Native,27337,547,20,207.05,7941.39,2.0,3.75,0.38,10.35,38.36
2024-09-07,Black_Friday_2024,TikTok,Display,319940,7645,163,2733.69,62702.13,2.39,2.14,0.36,16.77,22.94
2024-09-08,Holiday_Campaign,Instagram,Shopping,290707,5949,198,4320.45,50390.98,2.05,3.34,0.73,21.82,11.66
2024-09-08,Social_Media_Ads,Email,Search,207203,8674,358,2673.76,37954.1,4.19,4.13,0.31,7.47,14.2
2024-09-08,Social_Media_Ads,Instagram,Search,603190,42345,938,3347.29,349861.94,7.02,2.22,0.08,3.57,104.52
2024-09-08,Black_Friday_2024,LinkedIn,Shopping,7475,105,2,107.45,681.18,1.42,2.65,1.02,53.72,6.34
2024-09-09,Google_Search,Google Ads,Search,64102,2488,58,956.78,15363.69,3.88,2.34,0.38,16.5,16.06
2024-09-09,Product_Launch_Q1,TikTok,Display,281204,5935,161,2430.61,39500.02,2.11,2.71,0.41,15.1,16.25
2024-09-09,Summer_Sale_2024,TikTok,Display,467615,11441,305,4940.59,59972.78,2.45,2.67,0.43,16.2,12.14
2024-09-09,Retargeting_Campaign,Twitter,Native,289704,4846,98,3737.57,16016.36,1.67,2.03,0.77,38.14,4.29
2024-09-10,Black_Friday_2024,Email,Video,581830,24492,1015,3417.12,91921.56,4.21,4.15,0.14,3.37,26.9
2024-09-10,Holiday_Campaign,Twitter,Native,171153,3893,142,2368.16,52751.13,2.27,3.67,0.61,16.68,22.28
2024-09-10,Google_Search,Twitter,Search,928056,35572,1065,2916.79,410575.47,3.83,2.99,0.08,2.74,140.76
2024-09-10,Product_Launch_Q1,Facebook,Native,113532,2064,72,1035.82,6957.89,1.82,3.53,0.5,14.39,6.72
2024-09-10,Summer_Sale_2024,Instagram,Search,72151,2212,72,812.41,24283.51,3.07,3.29,0.37,11.28,29.89
2024-09-10,Product_Launch_Q1,Twitter,Shopping,7131,112,5,114.37,666.18,1.58,4.55,1.02,22.87,5.83
2024-09-11,Google_Search,Instagram,Video,84853,3284,46,1207.25,2621.93,3.87,1.42,0.37,26.24,2.17
2024-09-11,Summer_Sale_2024,Email,Search,118318,8636,177,2050.3,56281.97,7.3,2.05,0.24,11.58,27.45
2024-09-11,Black_Friday_2024,TikTok,Search,57521,2866,132,632.27,34145.96,4.98,4.61,0.22,4.79,54.01
2024-09-11,Retargeting_Campaign,Email,Display,250598,5133,73,2143.23,31405.46,2.05,1.43,0.42,29.36,14.65
2024-09-12,Email_Newsletter,TikTok,Display,201360,4805,107,2894.57,51718.15,2.39,2.23,0.6,27.05,17.87
2024-09-12,Brand_Awareness,TikTok,Display,710696,21315,277,4917.94,102755.35,3.0,1.3,0.23,17.75,20.89
2024-09-12,Social_Media_Ads,Email,Search,211471,11333,137,3429.92,28905.49,5.36,1.22,0.3,25.04,8.43
2024-09-12,Brand_Awareness,Twitter,Display,144533,4229,91,2135.62,43670.62,2.93,2.15,0.5,23.47,20.45
2024-09-12,Retargeting_Campaign,Instagram,Video,324678,6570,198,4635.54,62214.55,2.02,3.03,0.71,23.41,13.42
2024-09-12,Black_Friday_2024,TikTok,Search,310686,13884,191,3117.28,27460.21,4.47,1.38,0.22,16.32,8.81
2024-09-12,Brand_Awareness,Facebook,Video,96352,3093,82,1281.21,36147.6,3.21,2.66,0.41,15.62,28.21
2024-09-13,Holiday_Campaign,Twitter,Shopping,36713,693,34,663.69,6010.93,1.89,4.96,0.96,19.52,9.06
2024-09-13,Email_Newsletter,Facebook,Search,100902,3917,87,948.19,14915.24,3.88,2.23,0.24,10.9,15.73
2024-09-13,Black_Friday_2024,Email,Native,1328049,26477,931,4852.15,323375.98,1.99,3.52,0.18,5.21,66.65
2024-09-13,Black_Friday_2024,Google Ads,Shopping,131526,3303,141,3828.73,40825.41,2.51,4.29,1.16,27.15,10.66
2024-09-14,Holiday_Campaign,Google Ads,Shopping,58069,1221,44,1136.41,3858.18,2.1,3.67,0.93,25.83,3.4
2024-09-14,Google_Search,Email,Display,627249,11045,439,4608.82,71029.45,1.76,3.98,0.42,10.5,15.41
2024-09-14,Summer_Sale_2024,Twitter,Video,315680,8985,436,1686.88,103394.76,2.85,4.86,0.19,3.87,61.29
2024-09-15,Email_Newsletter,Instagram,Display,427356,10733,336,2346.4,158838.56,2.51,3.13,0.22,6.98,67.69
2024-09-15,Social_Media_Ads,TikTok,Native,341914,5036,96,2716.27,22387.71,1.47,1.92,0.54,28.29,8.24
2024-09-15,Product_Launch_Q1,LinkedIn,Display,162298,3988,47,4236.63,3870.81,2.46,1.2,1.06,90.14,0.91
2024-09-15,Product_Launch_Q1,LinkedIn,Search,94585,5098,52,2618.79,21316.46,5.39,1.03,0.51,50.36,8.14
2024-09-16,Google_Search,Google Ads,Video,48158,2298,96,837.84,30605.84,4.77,4.18,0.36,8.73,36.53
2024-09-16,Email_Newsletter,Instagram,Shopping,162833,3581,135,2297.07,46358.15,2.2,3.78,0.64,17.02,20.18
2024-09-16,Brand_Awareness,TikTok,Shopping,413685,9055,134,4275.39,42989.9,2.19,1.49,0.47,31.91,10.06
2024-09-17,Brand_Awareness,Instagram,Native,349406,7114,163,3756.06,59799.48,2.04,2.3,0.53,23.04,15.92
2024-09-17,Social_Media_Ads,Instagram,Display,408877,8490,357,4504.19,95836.13,2.08,4.21,0.53,12.62,21.28
2024-09-17,Google_Search,Facebook,Display,80990,1498,38,859.98,7874.86,1.85,2.59,0.57,22.63,9.16
2024-09-17,Product_Launch_Q1,TikTok,Display,254819,4118,142,2643.08,32884.68,1.62,3.45,0.64,18.61,12.44
2024-09-17,Black_Friday_2024,Email,Display,340210,4407,167,2694.7,36238.59,1.3,3.8,0.61,16.14,13.45
2024-09-17,Black_Friday_2024,Twitter,Search,478754,32218,913,4583.1,411686.98,6.73,2.84,0.14,5.02,89.83
2024-09-18,Email_Newsletter,Email,Search,501560,18541,732,4195.84,333200.81,3.7,3.95,0.23,5.73,79.41
2024-09-18,Product_Launch_Q1,Email,Native,212521,4247,201,4245.61,41197.56,2.0,4.74,1.0,21.12,9.7
2024-09-18,Google_Search,Google Ads,Search,221240,13567,662,4517.18,107926.51,6.13,4.88,0.33,6.82,23.89
2024-09-18,Social_Media_Ads,Twitter,Display,228130,4258,120,4480.33,13784.43,1.87,2.82,1.05,37.34,3.08
2024-09-18,Brand_Awareness,LinkedIn,Display,86736,904,21,2222.62,1096.23,1.04,2.33,2.46,105.84,0.49
2024-09-18,Summer_Sale_2024,Instagram,Search,183614,5903,87,2589.55,41327.63,3.22,1.48,0.44,29.76,15.96
2024-09-19,Brand_Awareness,TikTok,Video,161307,4441,182,1892.14,54051.05,2.75,4.1,0.43,10.4,28.57
2024-09-19,Social_Media_Ads,Instagram,Video,185694,6801,111,2491.98,36809.01,3.66,1.64,0.37,22.45,14.77
2024-09-19,Retargeting_Campaign,TikTok,Native,40493,469,18,437.77,6203.72,1.16,3.9,0.93,24.32,14.17
2024-09-19,Black_Friday_2024,Google Ads,Display,28642,662,14,737.92,3165.18,2.31,2.14,1.11,52.71,4.29
2024-09-19,Summer_Sale_2024,LinkedIn,Video,239138,9982,286,3803.29,84487.1,4.17,2.87,0.38,13.3,22.21
2024-09-20,Summer_Sale_2024,Email,Search,1064228,62779,2983,4555.12,1013268.84,5.9,4.75,0.07,1.53,222.45
2024-09-20,Social_Media_Ads,Twitter,Display,154121,1853,32,2236.85,2079.74,1.2,1.76,1.21,69.9,0.93
2024-09-20,Summer_Sale_2024,Instagram,Video,284543,11719,580,2912.09,73953.93,4.12,4.95,0.25,5.02,25.4
2024-09-21,Holiday_Campaign,LinkedIn,Shopping,64976,1543,45,840.75,19179.74,2.38,2.94,0.54,18.68,22.81
2024-09-21,Holiday_Campaign,Instagram,Display,86869,1640,34,1131.81,8099.37,1.89,2.1,0.69,33.29,7.16
2024-09-21,Product_Launch_Q1,LinkedIn,Shopping,19023,367,11,284.57,1335.84,1.93,3.17,0.78,25.87,4.69
2024-09-21,Black_Friday_2024,Facebook,Video,46774,2338,47,420.58,7960.18,5.0,2.04,0.18,8.95,18.93
2024-09-21,Brand_Awareness,TikTok,Display,255627,6445,235,2769.47,58986.11,2.52,3.65,0.43,11.78,21.3
2024-09-22,Brand_Awareness,Instagram,Shopping,175273,4498,123,1501.53,49837.76,2.57,2.74,0.33,12.21,33.19
2024-09-22,Holiday_Campaign,TikTok,Shopping,17864,243,5,262.37,2070.91,1.36,2.1,1.08,52.47,7.89
2024-09-22,Holiday_Campaign,Twitter,Display,116653,2653,58,2065.33,19709.7,2.27,2.21,0.78,35.61,9.54
2024-09-22,Retargeting_Campaign,LinkedIn,Video,97000,4814,233,2079.06,65022.56,4.96,4.86,0.43,8.92,31.28
2024-09-22,Retargeting_Campaign,Instagram,Display,459699,10752,258,3533.34,96347.85,2.34,2.41,0.33,13.7,27.27
2024-09-22,Brand_Awareness,Twitter,Native,184895,4737,123,769.7,31919.61,2.56,2.61,0.16,6.26,41.47
2024-09-23,Retargeting_Campaign,Facebook,Native,208591,5456,168,2002.93,83007.43,2.62,3.1,0.37,11.92,41.44
2024-09-23,Social_Media_Ads,Instagram,Display,337112,6151,74,3670.1,4315.91,1.82,1.21,0.6,49.6,1.18
2024-09-23,Email_Newsletter,Email,Display,564864,13563,458,4798.3,140720.71,2.4,3.38,0.35,10.48,29.33
2024-09-23,Brand_Awareness,Twitter,Display,87501,2483,88,1581.25,38612.39,2.84,3.58,0.64,17.97,24.42
2024-09-23,Product_Launch_Q1,Facebook,Video,55890,2537,57,591.92,16907.63,4.54,2.26,0.23,10.38,28.56
